street,street_num,letter,X,Y
VIA F. M. SANTINELLI,7,,1436217.659999999916181,5452651.799999999813735
VIALE G. VERDI,63,,1438130.010000000009313,5451589.429999999701977
VIA C. TREVES,16,"1",1436350.250000000000000,5449877.360000000335276
STRADA VALLE TRESOLE,10,"2",1435583.840000000083819,5445465.230000000447035
VIA R. SERRA,12,,1433564.100000000093132,5447767.610000000335276
VIA MILANO,64,,1435351.790000000037253,5451287.719999999739230
STRADA DI MONTEFELTRO,32,,1428300.330000000074506,5448058.379999999888241
VIA G. BLUM,37,,1436091.449999999953434,5452155.709999999962747
STRADA DI SANTA MARINA,4,,1431296.370000000111759,5453874.929999999701977
VIA SAN DECENZIO,11,,1437621.090000000083819,5450769.050000000745058
VIA G. GIOLITTI,191,,1436019.780000000027940,5449589.240000000223517
VIA VIOLE,19,,1424174.659999999916181,5457668.040000000037253
VIA DELLA SANITA,97,,1436612.550000000046566,5452883.219999999739230
VIA DEL RIO,26,,1436198.020000000018626,5447255.120000000111759
VIA M. PATERNI,22,,1436767.689999999944121,5452483.709999999962747
STRADA DEI CANNETI,3,,1431824.199999999953434,5454180.139999999664724
VIA DELLE ZUCCHETTE,1,,1437558.510000000009313,5451499.230000000447035
VIA C. VALAZZI,7,,1436056.649999999906868,5451866.570000000298023
VIALE DELLA VITTORIA,41,,1438208.500000000000000,5451400.820000000298023
VIA G. LANZA,90,,1436724.709999999962747,5449313.759999999776483
VIA A. GATTONI,13,,1435927.149999999906868,5452477.120000000111759
VIA C. GAVARDINI,8,,1437580.810000000055879,5451609.660000000149012
VIALE G. MAMELI,65,,1436640.770000000018626,5451844.860000000335276
STRADA BRISIGHELLA,5,,1428505.729999999748543,5456556.610000000335276
VIA CAVOUR,47,,1436904.209999999962747,5452032.230000000447035
VIALE D. BRAMANTE,13,,1437243.810000000055879,5450964.019999999552965
VIA A. FRATTI,40,,1438138.959999999962747,5449494.240000000223517
VIALE MARSALA,13,,1437601.030000000027940,5451898.379999999888241
VIA L. VISCONTI,14,,1436262.570000000065193,5448539.530000000260770
STRADA DEI PLATANI,67,"6",1431872.830000000074506,5450510.860000000335276
VIA T. BERTOZZINI,2,,1437250.040000000037253,5451966.110000000335276
VIA M. FANTI,53,,1432231.459999999962747,5447747.200000000186265
VIA CAMPO SPORTIVO,22,,1436713.110000000102445,5450009.669999999925494
VIALE G. MAMELI,10,,1436860.830000000074506,5452089.220000000670552
VIA C. MENOTTI,30,,1437179.139999999897555,5450416.799999998882413
VIA AQUILEIA,32,,1433570.719999999972060,5451560.969999999739230
STRADA DELLA VALLUGOLA,2,"1",1422956.750000000000000,5458162.679999999701977
VIA B. BALDI,44,,1435989.929999999934807,5452921.440000000409782
STRADA FERRATA,45,,1423361.219999999972060,5456970.019999999552965
VIA G. MONTANELLI,39,"11",1431060.689999999944121,5446508.009999999776483
VIA A. CATALANI,32,,1435136.659999999916181,5449468.080000000074506
STRADA FORNACE MANCINI,156,,1431026.570000000065193,5452752.709999999962747
VIA BORGO S. MARIA,58,,1424915.060000000055879,5445893.859999999403954
VIA RAVENNA,13,,1434959.659999999916181,5451349.230000000447035
LARGO BERLINO,6,,1435952.709999999729916,5453196.719999999739230
VIA MILANO,79,,1435146.120000000344589,5450958.799999999813735
VIALE G. OBERDAN,20,,1436837.020000000251457,5451231.429999999701977
VIA BORGO S. MARIA,55,"1",1424964.189999999944121,5445892.580000000074506
VIA C. TREVES,14,"1",1436349.510000000009313,5449884.450000000186265
VIA DELLE SCUOLE,9,,1437341.360000000102445,5451850.459999999962747
STRADA ROMAGNA,85,"2",1431829.550000000046566,5452626.790000000037253
VIA P. FASTIGGI,313,,1432195.840000000083819,5447162.450000000186265
VIALE S. CANTARINI,28,,1438132.189999999944121,5451338.519999999552965
VIA DEI LAVORATORI,7,,1434917.919999999925494,5449065.400000000372529
VIA DEL LAZZARETTO,15,,1436810.629999999888241,5452137.719999999739230
VIALE VENEZIA,4,,1437081.229999999981374,5452284.089999999850988
VIA DEGLI ABETI,40,,1431857.439999999944121,5450832.639999999664724
VIA I. B. BONINI,146,"1",1436187.699999999953434,5447452.950000000186265
VIALE DELLA VITTORIA,33,"1",1438247.979999999981374,5451361.150000000372529
VIA Y. GAGARIN,203,,1431969.199999999953434,5451065.259999999776483
VIA CORPO IT.LIBERAZIONE,50,,1431506.760000000009313,5447169.469999999739230
VIA MILAZZO,29,,1435957.219999999739230,5449351.690000001341105
VIA F. TURATI,32,,1436377.219999999972060,5449784.570000000298023
VIA BADO,37,,1436542.000000000000000,5452250.200000000186265
VIALE D. BRAMANTE,15,,1437242.280000000027940,5450959.299999999813735
LUNGOFOGLIA G.CABOTO,9,,1436285.639999999897555,5452135.299999999813735
STRADA LUCA,1,,1438952.350000000093132,5441673.429999999701977
VIA L. MERCANTINI,8,,1437302.540000000037253,5450079.269999999552965
VIA A. FRATTI,122,,1437478.360000000102445,5449441.839999999850988
VIA SABOTINO,31,,1434193.239999999990687,5451548.400000000372529
STRADA TRA I DUE PORTI,61,,1436398.300000000046566,5453303.669999999925494
STRADA FORNACE MANCINI,84,,1431416.610000000102445,5452635.820000000298023
VIA DEL RIO,46,,1436247.020000000018626,5447196.080000000074506
PIAZZALE CADORNA,1,,1439667.250000000000000,5443625.360000000335276
VIALE G. PICCIOLA,7,,1437900.559999999823049,5451296.969999999739230
VIA DEI FRASSINI,19,,1431821.320000000065193,5450294.850000000558794
VIA AQUILEIA,28,,1433583.610000000102445,5451561.040000000037253
VIALE VARSAVIA,15,,1435313.780000000027940,5453310.990000000223517
STRADA DEI COLLI,32,,1439810.919999999925494,5447554.530000000260770
VIA GIORDANO BRUNO,23,,1437422.939999999944121,5451362.900000000372529
VIA F. COMMANDINO,20,,1438371.629999999888241,5449749.360000000335276
VIA CASTELLO ABITATO,21,,1423512.049999999813735,5447462.339999999850988
VIA E. CREMONINI,37,,1435733.360000000102445,5450076.899999999441206
VIA M. MONDINI,14,,1433287.870000000111759,5451596.389999999664724
VIALE FIUME,13,,1436955.000000000000000,5452145.030000000260770
VIA A. DI VENTURA,26,,1437296.350000000093132,5451867.700000000186265
VIA LAGO DI ALBANO,61,,1429543.530000000027940,5444622.480000000447035
VIA PANTANO,20,,1436809.439999999944121,5449875.009999999776483
VIA DELLA RESISTENZA,8,,1424956.780000000027940,5446083.489999999292195
VIA S.MARIA FABBRECCE,106,,1433307.090000000083819,5451640.769999999552965
VIA A. CECCOLINI,15,,1436098.669999999925494,5451968.519999999552965
VIA G.BARTOLUCCI,28,,1425582.820000000065193,5445299.000000000000000
VIA A. RUGGERI,5,,1438329.919999999925494,5450309.809999999590218
VIA R. SCACCIANI,20,,1437447.679999999934807,5449836.889999999664724
VIA R. GESSI,2,,1436637.750000000000000,5452380.219999999739230
VIA CASTELLO ABITATO,20,,1423517.680000000167638,5447464.030000000260770
VIA A. AVOGADRO,23,,1438634.439999999944121,5449319.059999999590218
STRADA MONTEBALLANTE,19,"1",1433613.669999999925494,5445677.740000000223517
VIA G. GROSSI,7,,1434947.899999999906868,5449295.030000000260770
VIA G. PEPE,15,,1436976.560000000055879,5450113.059999999590218
VIA P. FASTIGGI,96,,1432809.919999999925494,5447416.540000000037253
VIA COL DI LANA,4,,1433844.830000000074506,5451612.549999999813735
VIA I. B. BONINI,54,,1435990.649999999906868,5448216.530000000260770
VIA AQUILEIA,9,,1433741.699999999953434,5451539.410000000149012
VIA G. PEPE,23,,1437013.790000000037253,5450108.660000000149012
VIA GIOVANNI ANTONIO,8,,1436136.780000000027940,5448210.459999999962747
VIA L. NEGRELLI,64,,1438692.850000000093132,5449288.450000000186265
VIA E. MORINI,7,,1436573.179999999934807,5449301.660000001080334
VIA F.LLI BANDIERA,3,,1436786.229999999981374,5450477.769999998621643
VIA N. ARDIZI,14,,1437587.239999999990687,5451351.349999999627471
VIA F. BARACCA,58,,1438228.550000000046566,5450485.070000000298023
VIA PER SORIA,50,,1435961.659999999916181,5452083.339999999850988
PIAZZALE PRIMO MAGGIO,24,,1437204.929999999934807,5451966.309999999590218
VIA DEL RIO,43,,1436362.669999999925494,5447235.830000000074506
VIA G. LANZA,63,,1436737.389999999897555,5449231.150000000372529
VIA A. COSTA,149,,1436196.479999999981374,5449654.559999999590218
VIA G. BECCI,4,,1434838.050000000046566,5449237.389999999664724
VIA G. FINALI,75,,1432318.729999999981374,5447490.150000000372529
STRADA FALCINETO,15,,1430454.639999999897555,5446776.240000000223517
STRADA CERRETO,25,"1",1437251.479999999981374,5442528.370000000111759
STRADA DEI PLATANI,66,,1431928.219999999972060,5450438.649999999441206
VIA SOLFERINO,200,,1434949.879999999655411,5448921.830000000074506
VIA L. SPALLANZANI,2,A,1438819.210000000195578,5449519.809999999590218
VIA L. NEGRELLI,167,,1438880.419999999925494,5449012.500000000000000
STRADA BABBUCCE,1,"4",1426130.409999999916181,5450883.719999999739230
PIAZZA S.ANNA DEL BONCIO,28,,1427366.199999999953434,5456498.000000000000000
STRADA MURA CASTELLANE,4,,1427090.699999999953434,5458078.929999999701977
VIA G. JONNI,25,,1432343.290000000270084,5447794.639999998733401
STRADA DELLA RUPOLA,2,,1434405.349999999860302,5443837.300000000745058
VIA DEGLI ABETI,46,,1431836.429999999701977,5450865.959999999962747
VIA DELLANNUNZIATA,4,,1437446.270000000251457,5451722.490000000223517
VIA SAN MARINO,2,,1434797.419999999925494,5451346.549999999813735
VIALE DELLA VITTORIA,280,,1436955.590000000083819,5452672.349999999627471
VIA G. MORGAGNI,12,,1438228.530000000027940,5449708.230000000447035
VIA D. MAZZA,74,,1437056.580000000074506,5451493.139999999664724
VIA A.CASALI,14,,1425729.379999999888241,5445425.849999998696148
STRADA S.MARIA ARZILLA,36,,1433776.429999999934807,5440006.370000000111759
PIAZZALE CADUTI LAVORO,12,,1436690.530000000027940,5450340.830000000074506
STRADA DELLARZILLA,18,,1435356.939999999944121,5441012.959999999962747
STRADA SOTTO LE SELVE,31,"4",1435820.310000000055879,5448246.019999999552965
VIA E. MANCINI,47,,1437083.440000000176951,5450362.080000000074506
VIA DEL NOVECENTO,68,,1436728.350000000093132,5448543.440000000409782
VIA MONTE NERONE,31,,1425349.530000000027940,5446389.529999999329448
STRADA SAN CRISTOFORO,1,,1424013.929999999934807,5457895.450000000186265
VIA A. TOSCANINI,2,,1434936.939999999711290,5449993.370000000111759
STRADA PANORAMICA ADRIATICA,56,,1436098.639999999897555,5452660.469999999739230
VIA N. PELLIPARIO,20,,1437280.370000000111759,5451786.530000000260770
VIA MONTE AMIATA,4,"2",1425209.260000000009313,5446480.089999999850988
VIA G. M. SERRATI,30,,1436363.100000000093132,5449027.790000000037253
VIA S. FRANCESCO,54,,1437637.770000000018626,5451357.870000000111759
VIA PERUGIA,1,,1434567.610000000102445,5451403.240000000223517
VIA L. DELLA ROBBIA,7,,1437149.760000000009313,5452015.019999999552965
VIA ZANUCCHI,27,,1437404.300000000046566,5451766.040000000037253
VIA LAGO CAREZZA,3,,1429235.530000000027940,5444395.559999999590218
VIA B. MODI,4,,1437327.950000000186265,5451156.490000000223517
VIA BARIGNANI,7,,1437323.199999999953434,5451614.410000000149012
VIA CARPEGNA,14,,1435111.050000000046566,5451123.860000000335276
VIA ORAZIO FLACCO,44,,1437601.909999999916181,5450820.070000000298023
VIA DELLE ROSE,7,,1424498.370000000111759,5457471.610000000335276
VIA DEI CANONICI,32,,1432837.669999999925494,5447563.789999999105930
VIA G. DEL MAINO,1,,1438366.169999999925494,5451154.750000000000000
CORSO UNDICI SETTEMBRE,18,,1437435.689999999944121,5451583.910000000149012
VIALE E. CIALDINI,27,,1437841.520000000018626,5451206.599999999627471
VIA CASTELFIDARDO,56,,1437390.250000000000000,5451813.080000000074506
VIA LAGO MAGGIORE,96,"5",1429241.469999999972060,5444849.410000000149012
VIA C. ABBA,11,,1436964.149999999906868,5449973.589999999850988
VIA ROIA,11,,1431950.780000000027940,5452711.439999999478459
VIALE DELLA VITTORIA,196,,1437497.310000000055879,5452152.440000000409782
VIALE A. CECCHI,23,"1",1436710.489999999990687,5452173.000000000000000
VIA T. BRUSCOLINI,41,,1437513.449999999953434,5449706.620000000111759
STRADA DI TORCIVIA,6,C,1429685.830000000074506,5444923.089999999850988
STRADA DI CASALE,21,B,1439242.060000000055879,5442992.679999999701977
VIA SANGRO,16,,1431742.570000000065193,5453070.339999999850988
VIA U. TOMBESI,48,,1436378.889999999897555,5449446.059999999590218
VIA DEI CICLAMINI,2,,1422463.919999999692664,5458151.690000001341105
VIA MILAZZO,55,,1435919.250000000000000,5449271.349999999627471
VIA VARESE,8,,1437096.229999999981374,5451766.330000000074506
STRADA S.ANGELO GATTO,23,,1432058.040000000037253,5443862.700000000186265
STRADA DI SAN DONATO,22,"2",1425686.639999999897555,5440991.280000000260770
STRADA ADRIATICA,37,"5",1435705.330000000074506,5451565.980000000447035
VIA MILANO,93,"1",1435064.429999999934807,5450842.580000000074506
VIA FLAMINIA,297,,1438691.370000000111759,5448938.540000000037253
VIA DELLE RONDINI,16,,1440708.100000000093132,5447746.559999999590218
VIA M. IMBRIANI,33,,1436400.110000000102445,5449969.990000000223517
CORSO UNDICI SETTEMBRE,115,,1437184.580000000074506,5451753.419999998994172
STRADA VALLE TRESOLE,14,"2",1435771.000000000000000,5445321.509999999776483
STRADA DELLALTARELLO,20,,1432298.699999999953434,5453379.549999999813735
STRADA ROMAGNA,101,"2",1431635.080000000074506,5452831.990000000223517
VIA BUCCARI,33,,1435348.689999999944121,5451388.389999998733401
VIA METAURO,24,,1431397.910000000149012,5452651.980000000447035
VIA M. DEL MONACO,3,A,1436522.969999999972060,5451932.440000000409782
VIALE G. OBERDAN,14,,1436846.760000000009313,5451227.360000000335276
STRADA ROMAGNA,323,,1424088.169999999925494,5457465.320000000298023
VIALE POLA,28,,1437191.810000000055879,5452521.959999999962747
VIA J. F. KENNEDY,81,,1438771.109999999869615,5450297.309999999590218
VIA N. RICCIOTTI,44,,1437115.379999999888241,5450053.169999999925494
VIA F. TUMIATI,37,,1438263.040000000037253,5449637.870000000111759
VIALE A. CECCHI,37,,1436688.560000000055879,5452326.410000000149012
STRADA DEL MOLINO MOSCA,9,"1",1435471.399999999906868,5444039.439999999478459
VIA VELINO,66,,1432885.530000000027940,5451533.240000000223517
STRADA CERRETO,2,E,1437158.290000000037253,5444186.990000000223517
VIA L. GASPARRI,6,,1438315.539999999804422,5450753.469999999739230
VIA SARSINA,6,,1434610.290000000037253,5451369.599999999627471
VIA PERUGIA,6,,1434539.020000000018626,5451399.589999999850988
VIA DELLE MIMOSE,23,,1424575.590000000083819,5457446.110000000335276
VIA V. FEDERICI,25,,1434485.689999999944121,5449700.110000000335276
VIA RECANATI,12,,1435025.820000000065193,5450975.959999999962747
VIA F.LLI DEL PRETE,25,"1",1424971.689999999944121,5445822.940000000409782
VIA MONTE ROSA,31,"2",1425689.320000000065193,5446597.950000000186265
STRADA GHETTO RONCAGLIA,18,,1429859.610000000102445,5453932.709999999031425
VIA F. BARACCA,45,,1438206.260000000009313,5450552.459999999962747
VIA LAGO DI ALBANO,4,,1429440.459999999962747,5444928.509999999776483
VIA FLAMINIA,15,,1438032.489999999990687,5450514.990000000223517
VIA R. FRONTALI,2,,1435830.110000000102445,5450326.419999999925494
VIA A. POLIZIANO,30,,1438313.320000000065193,5448541.929999999701977
VIA G. ANDREANI,24,,1436072.169999999925494,5452087.910000000149012
VIA F. CASSI,44,,1436989.699999999953434,5451950.070000000298023
VIA C. MENOTTI,83,,1437184.649999999906868,5450168.320000000298023
STRADA GHETTO TREBBIANTICO,28,,1441189.659999999916181,5446023.980000000447035
STRADA FORNACE MANCINI,158,,1431039.149999999906868,5452747.940000000409782
VIA DEI SUSINI,64,,1427997.919999999925494,5449094.419999999925494
VIA C. FARINI,28,,1432669.050000000046566,5447556.190000000409782
STRADA DI RONDELLO,31,,1435247.669999999925494,5443269.530000000260770
VIA VIRGILIO,20,,1438140.050000000046566,5451126.629999999888241
STRADA CASE BRUCIATE,34,,1428398.090000000083819,5449496.969999999739230
STRADA S.MARIA ARZILLA,2,"2",1435360.429999999934807,5440628.629999999888241
VIALE TRENTO,213,,1437396.939999999944121,5452534.089999999850988
VIA NUMANA,16,,1434880.419999999925494,5450978.310000000521541
VIA VIRGILIO,30,,1438123.510000000009313,5451096.959999999031425
VIA I. B. BONINI,173,,1436249.060000000055879,5447802.429999999701977
STRADA VALLE TRESOLE,16,"12",1436032.780000000027940,5445168.049999999813735
VIA PENNABILLI,1,,1435271.780000000027940,5451223.139999999664724
VIA A. MAZZOLI,30,,1438726.280000000027940,5449401.120000000111759
VIALE E. CIALDINI,28,,1437806.700000000186265,5451187.429999998770654
VIA R. GENNARI,36,,1435867.260000000009313,5452041.330000000074506
VIA F.LLI BANDIERA,42,,1436658.070000000065193,5450599.620000000111759
VIA ISARCO,14,,1432684.500000000000000,5451770.679999999701977
VIA DEGLI ABETI,332,,1431185.120000000111759,5450391.000000000000000
VIA DEI CANONICI,122,,1432565.340000000083819,5448288.480000000447035
VIA G. BLUM,40,,1436114.239999999990687,5452138.169999999925494
VIA SAN DECENZIO,20,,1437591.800000000046566,5450754.650000000372529
VIA LAGO DI ALBANO,8,,1429464.380000000121072,5444896.480000000447035
CALATA CAIO DUILIO,2,,1436540.500000000000000,5452594.049999999813735
VIA LOMBARDIA,34,,1433872.830000000074506,5450222.490000000223517
VIA LAGO MAGGIORE,244,,1428199.029999999795109,5444339.910000000149012
STRADA DI FONTESECCO,9,,1432113.330000000074506,5447038.839999999850988
VIA BARIGNANI,66,,1437272.080000000307336,5451578.809999998658895
STRADA PONTE VALLE,132,,1435406.409999999916181,5446044.089999999850988
VIALE FIUME,28,,1437003.729999999981374,5452122.120000000111759
VIA MAMMOLABELLA,15,,1436669.250000000232831,5451765.910000000149012
VIA FLAMINIA,73,,1438144.139999999897555,5450225.419999999925494
VIA PANARO,65,,1431639.500000000000000,5453224.469999999739230
CALATA CAIO DUILIO,14,,1436562.100000000093132,5452700.139999999664724
VIA MONTE ROSA,29,"5",1425704.550000000046566,5446660.700000000186265
VIALE E. CIALDINI,8,,1437739.860000000102445,5451252.509999999776483
VIA L. BALDELLI,37,,1438675.639999999664724,5449036.730000000447035
VIA DEI GIRASOLI,68,,1441605.709999999962747,5446126.030000000260770
VIA U. PACI,15,,1437720.899999999906868,5449829.700000000186265
VIA L. LA MARCA,36,,1438261.680000000167638,5450986.480000000447035
VIA S. ARDUINI,10,,1438652.199999999720603,5448576.490000000223517
VIA S. TALEVI,25,,1436212.540000000037253,5449052.750000000000000
VIA ZONGO,16,,1437321.080000000074506,5451506.139999999664724
VIA P. TOGLIATTI,18,,1435107.010000000009313,5449957.440000000409782
PIAZZA OLIVIERI,4,,1437151.020000000018626,5451385.150000000372529
